package_name,size_bytes,size_source
@synsci/cli-linux-x64-baseline-musl,147064181,dist.unpackedSize
@operato/scene-urdf,147058724,dist.unpackedSize
zcmumi,147053844,dist.unpackedSize
@c3-lang/c3c-linux-x64,146985505,dist.unpackedSize
dimando-ui,146984472,dist.unpackedSize
aboocode-linux-x64-baseline-musl,146972589,dist.unpackedSize
diyacode-darwin-x64-baseline,146965928,dist.unpackedSize
diyacode-darwin-x64,146965919,dist.unpackedSize
area515,146958164,dist.unpackedSize
lotioncode-linux-x64,146938977,dist.unpackedSize
@srdcloud/codefree-linux-arm64-musl,146936128,dist.unpackedSize
e_ka_management_backend,146920904,dist.unpackedSize
hl7.fhir.r4b.examples,146919879,dist.unpackedSize
twemazing,146917478,dist.unpackedSize
react-native-piechart-xxyy,146914583,dist.unpackedSize
@things-factory/scene-urdf,146913923,dist.unpackedSize
qadmin-bsadmin,146875469,dist.unpackedSize
ken8n-coder-windows-x64,146843250,dist.unpackedSize
unicode-13.0.0,146826916,dist.unpackedSize
react-native-template-2ncode,146821774,dist.unpackedSize
gauthierbastardmyappprivate,146815803,dist.unpackedSize
@mcpengine/win32-x64,146811650,dist.unpackedSize
nebula-x-linux-x64-musl,146791515,dist.unpackedSize
@vx/demo,146787125,dist.unpackedSize
lt-plug-char,146784204,dist.unpackedSize
@xmtp/gateway,146783257,dist.unpackedSize
@zimppy/core-napi,146777150,dist.unpackedSize
zyang9,146771420,dist.unpackedSize
hopcoderx-linux-x64-baseline,146763274,dist.unpackedSize
hopcoderx-linux-x64,146763265,dist.unpackedSize
mk-intl,146756408,dist.unpackedSize
protostuffdb-desktop-setup,146735656,dist.unpackedSize
roobin-windows-x64,146726736,dist.unpackedSize
@wppconnect/wa-version,146724854,dist.unpackedSize
@synsci/cli2-darwin-arm64,146706294,dist.unpackedSize
ax-code-windows-arm64,146697454,dist.unpackedSize
@teleai/starcode-linux-x64,146688447,dist.unpackedSize
@agents-shire/cli-win32-x64,146678707,dist.unpackedSize
zyang4,146663131,dist.unpackedSize
@chainlink/cre-ts-linux-x64,146655274,dist.unpackedSize
dfcode-darwin-x64,146654271,dist.unpackedSize
ideavo-code-linux-x64-musl,146650557,dist.unpackedSize
zyang8,146646470,dist.unpackedSize
start-imba,146619725,dist.unpackedSize
sx.nexpo.desktop,146618357,dist.unpackedSize
rcode-linux-x64,146603895,dist.unpackedSize
mycel-client-ts,146603703,dist.unpackedSize
@martinbruu/m90super-linux-x64-baseline,146585788,dist.unpackedSize
argo-audit-bots,146583836,dist.unpackedSize
fog-controller-kate1,146582561,dist.unpackedSize
fog-controller-kate,146578863,dist.unpackedSize
code-server,146573177,dist.unpackedSize
supersonic-dashboard-sdk,146568577,dist.unpackedSize
nodejs-mobile-react-native-redmagic,146549602,dist.unpackedSize
lmake,146548042,dist.unpackedSize
clearaicdn,146506369,dist.unpackedSize
zyang6,146471732,dist.unpackedSize
zyang1,146466571,dist.unpackedSize
qmake,146459435,dist.unpackedSize
@coderider-cli/linux-x64-baseline,146455167,dist.unpackedSize
@coderider-cli/linux-x64,146455158,dist.unpackedSize
cerebras-cli-int-linux-x64-musl,146451904,dist.unpackedSize
simple-solid-icons,146412440,dist.unpackedSize
@nogataka/mycode-windows-x64,146398839,dist.unpackedSize
create-mcp-client,146381998,dist.unpackedSize
mc-frame-node,146381104,dist.unpackedSize
propel_linux_gpu,146333118,dist.unpackedSize
@symbolic-agent/symbolic-windows-x64-baseline,146332390,dist.unpackedSize
@symbolic-agent/symbolic-windows-x64,146332381,dist.unpackedSize
3x-auth-sdk,146325380,dist.unpackedSize
@adunne09/waldo-linux-arm64,146325058,dist.unpackedSize
@fathym/landingpageazure,146319903,dist.unpackedSize
secret-polar-reworks,146308463,dist.unpackedSize
nebula-x-linux-x64-baseline-musl,146303360,dist.unpackedSize
@fe6/biu-deps-webpack,146297531,dist.unpackedSize
mastracode-linux-x64-musl,146290275,dist.unpackedSize
@anieo/codegenie-cli-linux-x64-musl,146279134,dist.unpackedSize
trix-sdk,146251064,dist.unpackedSize
weex-plugin-adhoc,146249286,dist.unpackedSize
@blockchain-lab-um/masca,146243562,dist.unpackedSize
zyang11,146231639,dist.unpackedSize
weblive2d,146209736,dist.unpackedSize
@chinese-fonts/maple-mono-cn,146183714,dist.unpackedSize
@fecommunity/reactpress-template-twentytwentyfive,146180734,dist.unpackedSize
ideavo-code-linux-x64-baseline-musl,146175430,dist.unpackedSize
oda-framework,146172746,dist.unpackedSize
zyang5,146169259,dist.unpackedSize
@avemeva/agent-telegram-win32-x64,146149629,dist.unpackedSize
road-blog-figure,146119069,dist.unpackedSize
nipurn-xprompt-darwin-x64-baseline,146111855,dist.unpackedSize
nipurn-xprompt-darwin-x64,146111846,dist.unpackedSize
dispatch-tui-linux-x64,146109788,dist.unpackedSize
mastracode-linux-arm64,146089890,dist.unpackedSize
pokebedrock-showdown,146044587,dist.unpackedSize
symbiotic-linux-x64,146038240,dist.unpackedSize
@zzp123/hapi-self-linux-x64,146036383,dist.unpackedSize
@zzp123/hapi-linux-x64,146035963,dist.unpackedSize
zyang2,145984226,dist.unpackedSize
webdatabasetest1,145981468,dist.unpackedSize
rcode-linux-x64-baseline,145981312,dist.unpackedSize
webdatabasetest10,145980160,dist.unpackedSize
cerebras-cli-int-linux-x64-baseline-musl,145976777,dist.unpackedSize
codex-kimi-hardwarex,145961583,dist.unpackedSize
testweblibapi,145940546,dist.unpackedSize
rn-gdtad,145937313,dist.unpackedSize
@dfyu/nginx2,145917648,dist.unpackedSize
zyang10,145876988,dist.unpackedSize
zyang32,145871417,dist.unpackedSize
@cdktf-providers/oracle-oci,145870817,dist.unpackedSize
@pixelml/ishi-linux-x64,145861298,dist.unpackedSize
@openit/capacitor-community-barcode-scanner,145787499,dist.unpackedSize
blockchain-integration,145773622,dist.unpackedSize
@ghoran/font-page,145762509,dist.unpackedSize
create-cmp-app,145751990,dist.unpackedSize
@anieo/codegenie-cli-linux-x64-baseline-musl,145742567,dist.unpackedSize
mastracode-linux-x64-baseline-musl,145737324,dist.unpackedSize
react-native-accura-kyc,145725042,dist.unpackedSize
xpzmusic123,145723327,dist.unpackedSize
geshi,145722879,dist.unpackedSize
retypeapp-linux-x64,145718585,dist.unpackedSize
json-extract-path,145717679,dist.unpackedSize
turtlecode-backend-linux-x64-musl,145689813,dist.unpackedSize
buidler-project,145671475,dist.unpackedSize
dialox-botfront-analytics,145668597,dist.unpackedSize
@jasonczc/haqi-linux-arm64,145662002,dist.unpackedSize
@classcad/windows-x64,145659193,dist.unpackedSize
@mufazmi/rediscover,145636286,dist.unpackedSize
colin-cypress,145632582,dist.unpackedSize
aboocode-linux-arm64-musl,145625440,dist.unpackedSize
create-graphql-backend,145624425,dist.unpackedSize
cooreal-ui,145623775,dist.unpackedSize
@faceunity/cnama,145623570,dist.unpackedSize
@freetiler/nasa-bluemarble-labeled,145621023,dist.unpackedSize
@toothfairyai/tfcode-darwin-arm64,145619632,dist.unpackedSize
rn-fatos-sdk,145617115,dist.unpackedSize
quran-search-engine,145585830,dist.unpackedSize
layuicdns,145564475,dist.unpackedSize
jonsoc-linux-x64,145553444,dist.unpackedSize
unicode-12.0.0,145550525,dist.unpackedSize
unicode-12.1.0,145544249,dist.unpackedSize
treky-linux-x64,145535508,dist.unpackedSize
cputil-node,145526257,dist.unpackedSize
retypeapp-darwin-x64,145512751,dist.unpackedSize
@ofeiss/hapi-linux-x64,145509196,dist.unpackedSize
dispatch-tui-linux-arm64,145506144,dist.unpackedSize
native-browser-deps-linux,145471909,dist.unpackedSize
react-offline-map-2,145464844,dist.unpackedSize
codecli-linux-arm64,145428369,dist.unpackedSize
wowzers2,145420282,dist.unpackedSize
unicode-11.0.0,145410552,dist.unpackedSize
vue-parent-change-transition,145395872,dist.unpackedSize
bwat-linux-x64,145382902,dist.unpackedSize
node-binaries,145371555,dist.unpackedSize
react-native-blind-threshold-bls,145356922,dist.unpackedSize
@zed-industries/codex-acp-darwin-x64,145356053,dist.unpackedSize
@huynguyen03dev/opencode-linux-x64,145344021,dist.unpackedSize
checkapicall,145342369,dist.unpackedSize
@shaanhurley/trilliant-package,145319451,dist.unpackedSize
@shaanhurley/trilliant,145319443,dist.unpackedSize
@tkpdx01/hapi-adv-linux-arm64,145310306,dist.unpackedSize
@roninbuilders/contracts,145305740,dist.unpackedSize
dispatch-tui-linux-x64-baseline,145266021,dist.unpackedSize
@node-llama-cpp/win-x64-cuda,145263883,dist.unpackedSize
@baidumap/mapv-three,145256079,dist.unpackedSize
@anieo/codegenie-cli-linux-arm64-musl,145253262,dist.unpackedSize
react-native-document-reader-core-doctype,145250520,dist.unpackedSize
@thetta/core,145239022,dist.unpackedSize
@pixelml/ishi-linux-x64-baseline,145238715,dist.unpackedSize
video-ohmygril-dolphin,145236650,dist.unpackedSize
cordova-plugin-document-reader-core-doctype,145233500,dist.unpackedSize
@three-em/node,145227815,dist.unpackedSize
node-dev-x,145216892,dist.unpackedSize
unicode-10.0.0,145193079,dist.unpackedSize
@devexpress/sauce-tunnel,145187227,dist.unpackedSize
angular-material-app,145185589,dist.unpackedSize
@glaredb/glaredb-linux-x64-gnu,145175752,dist.unpackedSize
turtlecode-backend-linux-x64-baseline-musl,145153255,dist.unpackedSize
@twsxtd/hapi-linux-x64,145140181,dist.unpackedSize
qm-linux,145130125,dist.unpackedSize
fdp-ui-plus,145105403,dist.unpackedSize
@ecrux/rodwx,145099267,dist.unpackedSize
modisapiente,145082123,dist.unpackedSize
quiaarchitecto,145082113,dist.unpackedSize
react-native-easy-downloader,145079564,dist.unpackedSize
f11,145075103,dist.unpackedSize
@codex-editor/git-darwin-x64,145073278,dist.unpackedSize
flaceur,145070356,dist.unpackedSize
@papalqi/hapi-linux-arm64,145062199,dist.unpackedSize
pilgrim-ng-ui-library,145020490,dist.unpackedSize
@mindbox/frontend,145013667,dist.unpackedSize
lbot-whatsapp,145010948,dist.unpackedSize
omni-web-packages,145005888,dist.unpackedSize
@kortix/opencode-ai-linux-x64-musl,144999901,dist.unpackedSize
meet-code-linux-x64-musl,144977340,dist.unpackedSize
nebula-x-linux-arm64-musl,144963927,dist.unpackedSize
treky-linux-x64-baseline,144962077,dist.unpackedSize
@team-monolith/pxt-core,144940768,dist.unpackedSize
claudio-windows-arm64,144933491,dist.unpackedSize
zyang3,144872592,dist.unpackedSize
lone-safety-control-bim,144868448,dist.unpackedSize
rird-linux-x64,144852457,dist.unpackedSize
@saeed42/opencode-windows-x64,144829577,dist.unpackedSize
ideavo-code-linux-arm64-musl,144822969,dist.unpackedSize
flavortown-cli,144816136,dist.unpackedSize
@fontpkg/acy,144809271,dist.unpackedSize
@anieo/opencode-windows-arm64,144806542,dist.unpackedSize
iris-code-windows-arm64,144795765,dist.unpackedSize
statebus,144790070,dist.unpackedSize
@cloudops-tools/cli-darwin-arm64,144784415,dist.unpackedSize
@huynguyen03dev/opencode-linux-x64-baseline,144778782,dist.unpackedSize
bwat-linux-x64-baseline,144760319,dist.unpackedSize
design-comuni-plone-theme,144751162,dist.unpackedSize
ocv-windows-arm64,144739960,dist.unpackedSize
hopcoderx-linux-arm64,144725065,dist.unpackedSize
@llama-cpp-node/win-x64-cuda,144722862,dist.unpackedSize
@codemod.com/cli-linux-x64-gnu,144720867,dist.unpackedSize
magic-how-chakra-ui-react,144704299,dist.unpackedSize
bns-client,144702359,dist.unpackedSize
ibc-web-base,144691245,dist.unpackedSize
@scbd/gbf-sankey,144672736,dist.unpackedSize
com.zansimple.setting,144672640,dist.unpackedSize
turtlecode-backend-linux-arm64-musl,144662655,dist.unpackedSize
@proliferateai/codex-acp-darwin-x64,144662335,dist.unpackedSize
ame-components-react-native,144638569,dist.unpackedSize
vortexdev-linux-x64,144633253,dist.unpackedSize
cerebras-cli-int-linux-arm64-musl,144624316,dist.unpackedSize
yinghe-lowcode,144618635,dist.unpackedSize
@dddfffppp/react-native-alibcsdk,144602217,dist.unpackedSize
dfcode-linux-x64-baseline,144593367,dist.unpackedSize
@ww-ai-lab/openclaw,144564632,dist.unpackedSize
orbi-windows-arm64,144559727,dist.unpackedSize
@ragetrade/gmx-vault,144547128,dist.unpackedSize
wurd-react,144540301,dist.unpackedSize
aiqe-win32-x64,144539410,dist.unpackedSize
@kortix/opencode-ai-linux-x64-baseline-musl,144524774,dist.unpackedSize
cmcts-c-agent-embedding,144507897,dist.unpackedSize
cmcts-c-agent-embedding-hoaphat,144507896,dist.unpackedSize
meet-code-linux-x64-baseline-musl,144502213,dist.unpackedSize
coursedio-84lm-detamotua-eruza-htiw-scitylana-oidua-wohs-ia-0lm-detamotua-eruza-htiw-scitylana-oidua-ot-noitcudortni,144500327,dist.unpackedSize
@celo/celo-devchain,144490936,dist.unpackedSize
xquant-puppeteer-pdf,144486575,dist.unpackedSize
@silicogenai/silicogen-cli-linux-x64-musl,144481098,dist.unpackedSize
create-theme-packer-theme,144477038,dist.unpackedSize
@taprun/cli-darwin-arm64,144474760,dist.unpackedSize
react-native-template_base_project_test,144468254,dist.unpackedSize
@hirelofty/vue_deckgl,144457918,dist.unpackedSize
@saeed42/opencode-linux-arm64,144449226,dist.unpackedSize
openassistant,144421958,dist.unpackedSize
@morphllm/morphcode-windows-x64,144390866,dist.unpackedSize
react-native-neural-wallet-lib,144358523,dist.unpackedSize
access-nyc-patterns,144347903,dist.unpackedSize
akums-frontend-library,144326252,dist.unpackedSize
cesium-casc,144320455,dist.unpackedSize
@saeed42/opencode-windows-x64-baseline,144309906,dist.unpackedSize
duckdb-wasm-opfs-tempdir,144299469,dist.unpackedSize
whatsapp_web_server,144280127,dist.unpackedSize
rird-linux-x64-baseline,144279026,dist.unpackedSize
@jlovec/hapi-linux-arm64,144255293,dist.unpackedSize
zyang21,144216843,dist.unpackedSize
@elastic/elastic-ramen-windows-arm64,144211452,dist.unpackedSize
@thesolaceproject/emberharmony-linux-arm64,144196197,dist.unpackedSize
phantom-react,144173146,dist.unpackedSize
zyang26,144155326,dist.unpackedSize
epochcli-ai-linux-x64-musl,144137713,dist.unpackedSize
@motherduck/duckdb-wasm,144130596,dist.unpackedSize
@shined/spack-binding-linux-x64-gnu,144128016,dist.unpackedSize
bowen-static,144122444,dist.unpackedSize
@terakoya76/duckdb-wasm,144116553,dist.unpackedSize
@objectifthunes/pokemon,144088686,dist.unpackedSize
@sayduck/gltf-pipeline,144088413,dist.unpackedSize
@yoke233/codex-acp-darwin-x64,144084143,dist.unpackedSize
@extjs/sencha-cmd-macos,144077079,dist.unpackedSize
whatsapp_server.js,144074623,dist.unpackedSize
cloud-port,144069138,dist.unpackedSize
cloud-port-backage,144068372,dist.unpackedSize
codecli-linux-x64-musl,144058728,dist.unpackedSize
shuvcode-windows-arm64,144025815,dist.unpackedSize
@shined/spack-binding-linux-x64-musl,144024116,dist.unpackedSize
witnet-solidity-bridge,144019061,dist.unpackedSize
@bamirorg/core-assets-532eaabd,144009989,dist.unpackedSize
woreda-windows-x64-baseline,144009334,dist.unpackedSize
woreda-windows-x64,144009325,dist.unpackedSize
react-native-drag-resize,144006917,dist.unpackedSize
opencode-rlm-linux-x64,143999499,dist.unpackedSize
@cdktf/provider-datadog,143989886,dist.unpackedSize
starsharbor-music-1,143961751,dist.unpackedSize
@silicogenai/silicogen-cli-linux-x64-baseline-musl,143944531,dist.unpackedSize
@mcpmesh/cli-darwin-arm64,143914661,dist.unpackedSize
nuwaxcode-linux-x64,143902730,dist.unpackedSize
deal-client-ts,143897462,dist.unpackedSize
@hypersetai/hyperset-cli-linux-arm64,143895201,dist.unpackedSize
net.vixonic.player,143888399,dist.unpackedSize
@vibetechnologies/opencode-windows-arm64,143869590,dist.unpackedSize
@morphllm/morphcode-linux-x64-musl,143859083,dist.unpackedSize
@akabana/duckdb-wasm-loadable,143835688,dist.unpackedSize
@duckmind/duckmind-darwin-arm64,143826082,dist.unpackedSize
acp-extension-codex-darwin-x64,143803628,dist.unpackedSize
gvc-wasm1,143796677,dist.unpackedSize
dont-repeat-yourself,143792026,dist.unpackedSize
klawcomponents,143757620,dist.unpackedSize
fsc-react-native-easy-downloader,143754370,dist.unpackedSize
@misterzik/create-kiss,143712172,dist.unpackedSize
autoprovisioner-windows-x64,143709822,dist.unpackedSize
@appaloft/cli-win32-x64,143704333,dist.unpackedSize
@initia/builder.js,143698930,dist.unpackedSize
@jlovec/zhushen-linux-arm64,143695682,dist.unpackedSize
@alexjpaz/cody,143690386,dist.unpackedSize
@pm-spl/lld-win32-x64,143646359,dist.unpackedSize
@dagangan/uikit,143643226,dist.unpackedSize
@yglabs/workiq,143629183,dist.unpackedSize
itk-vtk-viewer,143620518,dist.unpackedSize
corethink-code-windows-x64,143613045,dist.unpackedSize
chad-code-windows-x64,143608433,dist.unpackedSize
vistorian-nodelink,143604250,dist.unpackedSize
epochcli-ai-linux-x64-baseline-musl,143601146,dist.unpackedSize
@embedder/embedder-windows-x64,143593265,dist.unpackedSize
shellpilot-linux-x64,143587304,dist.unpackedSize
opencode-x-linux-x64,143587304,dist.unpackedSize
react-native-c8osdk,143584092,dist.unpackedSize
mapbox-plugin,143580212,dist.unpackedSize
@harvi-code/harvicode-linux-x64-musl,143575697,dist.unpackedSize
@stephen-lord/other2,143575396,dist.unpackedSize
@haste-health/hl7.fhir.r4.core,143567689,dist.unpackedSize
@iguhealth/hl7.fhir.r4.core,143561436,dist.unpackedSize
@aminya/solid-icons,143540136,dist.unpackedSize
@comms/cli,143540105,dist.unpackedSize
ljxx-static,143523415,dist.unpackedSize
inertialrush-game-test,143520394,dist.unpackedSize
ol-table-test01,143518646,dist.unpackedSize
lash-cli-linux-x64,143498628,dist.unpackedSize
social-freedom,143497080,dist.unpackedSize
aurelia-syncfusion-bridge,143494076,dist.unpackedSize
@pspdfkit/nodejs,143485978,dist.unpackedSize
@gregnr/duckdb-wasm,143476262,dist.unpackedSize
@silicogenai/silicogen-cli-linux-arm64-musl,143472146,dist.unpackedSize
codecli-linux-x64-baseline-musl,143464419,dist.unpackedSize
opencode-rlm-linux-x64-baseline,143434260,dist.unpackedSize
@natoune/nodegl,143422987,dist.unpackedSize
@aiflyzx/hapi-linux-x64,143395072,dist.unpackedSize
world-geojson,143371007,dist.unpackedSize
fs-pm-ui-library,143368200,dist.unpackedSize
capacitor-movesense-plugin,143368062,dist.unpackedSize
nuwaxcode-linux-x64-baseline,143337491,dist.unpackedSize
@morphllm/morphcode-linux-x64-baseline-musl,143306132,dist.unpackedSize
@yglabs/workiq-mcp,143302612,dist.unpackedSize
marte,143288644,dist.unpackedSize
@lobehub/fluent-emoji-modern,143262068,dist.unpackedSize
@mozilla-voice/stt-cuda,143247586,dist.unpackedSize
mozilla_voice_stt_cuda,143247585,dist.unpackedSize
nipurn-100xprompt-linux-arm64,143245995,dist.unpackedSize
@pixelml/claw-linux-x64-baseline,143242303,dist.unpackedSize
@pixelml/claw-linux-x64,143242294,dist.unpackedSize
zyang17,143233978,dist.unpackedSize
zego-express-engine-electron-whiteboard,143229875,dist.unpackedSize
react-native-awesome-calculator,143226214,dist.unpackedSize
ailtire,143206505,dist.unpackedSize
gamernotitle-assets,143199399,dist.unpackedSize
corethink-code-windows-x64-baseline,143198846,dist.unpackedSize
unicode-9.0.0,143194754,dist.unpackedSize
chad-code-windows-x64-baseline,143194234,dist.unpackedSize
@cubic-plugin/cli-manila-test-windows-x64,143183522,dist.unpackedSize
@sanxroz/cli-manila-test-windows-x64,143183517,dist.unpackedSize
deskrpg,143181277,dist.unpackedSize
@kortix/opencode-ai-linux-arm64-musl,143172313,dist.unpackedSize
